symbol,t_entry,event_id,t_signal,entry_price,direction,t_entry_idx,mode,atr_entry,tp,sl,check_ok,src_ohlcv,src_events,y,ret,exit_idx,exit_time,exit_reason,bars_held,holding_bars
qcom,2011-01-28 00:00:00+00:00,QCOM_EVT_20110128_000000_0,2011-01-27 00:00:00+00:00,39.4525,1,105,timestamp,0.7394448226747019,40.931389645349405,38.7130551773253,True,QCOM_1d_15y.parquet,QCOM_events.csv,0,-0.0197426607356872,106,2011-01-31 00:00:00+00:00,SL,1,1
qcom,2011-02-07 00:00:00+00:00,QCOM_EVT_20110207_000000_1,2011-02-04 00:00:00+00:00,40.1434,1,111,timestamp,0.7853894585425018,41.714178917085,39.358010541457496,True,QCOM_1d_15y.parquet,QCOM_events.csv,1,0.038129194763896535,115,2011-02-11 00:00:00+00:00,TP,4,4
qcom,2011-10-05 00:00:00+00:00,QCOM_EVT_20111005_000000_2,2011-10-04 00:00:00+00:00,36.5931,-1,278,timestamp,1.4167209832563734,33.759658033487256,38.009820983256375,True,QCOM_1d_15y.parquet,QCOM_events.csv,0,-0.039715522414235926,281,2011-10-10 00:00:00+00:00,SL,3,3
qcom,2011-11-14 00:00:00+00:00,QCOM_EVT_20111114_000000_3,2011-11-11 00:00:00+00:00,41.7398,1,306,timestamp,1.3299010928345265,44.39960218566905,40.40989890716548,True,QCOM_1d_15y.parquet,QCOM_events.csv,0,-0.03286170256768184,311,2011-11-21 00:00:00+00:00,SL,5,5
qcom,2012-04-02 00:00:00+00:00,QCOM_EVT_20120402_000000_4,2012-03-30 00:00:00+00:00,50.6924,1,401,timestamp,0.6967405318304027,52.08588106366081,49.9956594681696,True,QCOM_1d_15y.parquet,QCOM_events.csv,0,-0.014744477117485055,403,2012-04-04 00:00:00+00:00,SL,2,2
qcom,2013-01-09 00:00:00+00:00,QCOM_EVT_20130109_000000_5,2013-01-08 00:00:00+00:00,48.3904,1,594,timestamp,0.9513647009531628,50.29312940190633,47.43903529904684,True,QCOM_1d_15y.parquet,QCOM_events.csv,0,-0.00029118172199449257,604,2013-01-24 00:00:00+00:00,TIMEOUT,10,10
qcom,2013-01-17 00:00:00+00:00,QCOM_EVT_20130117_000000_6,2013-01-16 00:00:00+00:00,48.8169,1,600,timestamp,0.8876848736147354,50.592269747229466,47.92921512638526,True,QCOM_1d_15y.parquet,QCOM_events.csv,0,-0.019183966487317683,605,2013-01-25 00:00:00+00:00,SL,5,5
qcom,2013-09-26 00:00:00+00:00,QCOM_EVT_20130926_000000_7,2013-09-25 00:00:00+00:00,52.6996,1,774,timestamp,0.7980092091780583,54.29561841835611,51.90159079082194,True,QCOM_1d_15y.parquet,QCOM_events.csv,0,-0.01614260467210482,775,2013-09-27 00:00:00+00:00,SL,1,1
qcom,2014-10-13 00:00:00+00:00,QCOM_EVT_20141013_000000_8,2014-10-10 00:00:00+00:00,55.4106,-1,1037,timestamp,0.9150287667487258,53.58054246650255,56.32562876674873,True,QCOM_1d_15y.parquet,QCOM_events.csv,0,-0.01751360509990374,1038,2014-10-14 00:00:00+00:00,SL,1,1
qcom,2015-01-30 00:00:00+00:00,QCOM_EVT_20150130_000000_9,2015-01-29 00:00:00+00:00,49.3616,-1,1112,timestamp,1.402739853180717,46.55612029363857,50.76433985318072,True,QCOM_1d_15y.parquet,QCOM_events.csv,0,-0.029417633406954358,1113,2015-02-02 00:00:00+00:00,SL,1,1
