symbol,t_entry,event_id,t_signal,entry_price,direction,t_entry_idx,mode,atr_entry,tp,sl,check_ok,src_ohlcv,src_events
csco,2010-11-04 00:00:00+00:00,CSCO_EVT_20101104_000000_0,2010-11-03 00:00:00+00:00,16.9889,1,47,timestamp,0.3373520856905967,17.663604171381195,16.651547914309404,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2014-01-14 00:00:00+00:00,CSCO_EVT_20140114_000000_1,2014-01-13 00:00:00+00:00,16.9693,1,849,timestamp,0.2884570323873867,17.546214064774773,16.680842967612612,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2014-08-26 00:00:00+00:00,CSCO_EVT_20140826_000000_2,2014-08-25 00:00:00+00:00,19.1079,-1,1004,timestamp,0.2510949176384156,18.60571016472317,19.358994917638416,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2015-05-11 00:00:00+00:00,CSCO_EVT_20150511_000000_3,2015-05-08 00:00:00+00:00,23.2881,1,1181,timestamp,0.3773138478713224,24.042727695742645,22.91078615212868,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2016-01-29 00:00:00+00:00,CSCO_EVT_20160129_000000_4,2016-01-28 00:00:00+00:00,18.9125,-1,1363,timestamp,0.5020758195276963,17.908348360944608,19.4145758195277,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2016-02-09 00:00:00+00:00,CSCO_EVT_20160209_000000_5,2016-02-08 00:00:00+00:00,18.2683,-1,1370,timestamp,0.5122609531106034,17.243778093778793,18.780560953110605,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2016-05-13 00:00:00+00:00,CSCO_EVT_20160513_000000_6,2016-05-12 00:00:00+00:00,21.6532,-1,1436,timestamp,0.40533467982398325,20.84253064035203,22.058534679823982,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2016-08-12 00:00:00+00:00,CSCO_EVT_20160812_000000_7,2016-08-11 00:00:00+00:00,25.4494,1,1499,timestamp,0.31020351199776863,26.069807023995537,25.13919648800223,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2016-11-07 00:00:00+00:00,CSCO_EVT_20161107_000000_8,2016-11-04 00:00:00+00:00,25.4828,-1,1559,timestamp,0.3720112021695969,24.738777595660807,25.854811202169596,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2017-05-03 00:00:00+00:00,CSCO_EVT_20170503_000000_9,2017-05-02 00:00:00+00:00,28.8421,1,1680,timestamp,0.30812009477611607,29.45834018955223,28.533979905223884,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2017-07-07 00:00:00+00:00,CSCO_EVT_20170707_000000_10,2017-07-06 00:00:00+00:00,26.2124,-1,1725,timestamp,0.4203293637094122,25.371741272581176,26.632729363709412,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2017-11-28 00:00:00+00:00,CSCO_EVT_20171128_000000_11,2017-11-27 00:00:00+00:00,31.8017,1,1825,timestamp,0.4638295765132189,32.72935915302644,31.33787042348678,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2017-12-22 00:00:00+00:00,CSCO_EVT_20171222_000000_12,2017-12-21 00:00:00+00:00,33.1097,1,1843,timestamp,0.4757397623104383,34.061179524620876,32.63396023768956,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2018-08-24 00:00:00+00:00,CSCO_EVT_20180824_000000_13,2018-08-23 00:00:00+00:00,40.6413,1,2011,timestamp,0.7003545195763349,42.042009039152674,39.940945480423665,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2018-09-13 00:00:00+00:00,CSCO_EVT_20180913_000000_14,2018-09-12 00:00:00+00:00,41.205,1,2024,timestamp,0.6565124489748511,42.5180248979497,40.54848755102515,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2018-11-21 00:00:00+00:00,CSCO_EVT_20181121_000000_15,2018-11-20 00:00:00+00:00,39.8086,-1,2073,timestamp,1.105326941427428,37.59794611714514,40.91392694142743,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2019-02-12 00:00:00+00:00,CSCO_EVT_20190212_000000_16,2019-02-11 00:00:00+00:00,42.1889,1,2127,timestamp,0.820528669168965,43.82995733833793,41.36837133083103,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2019-03-12 00:00:00+00:00,CSCO_EVT_20190312_000000_17,2019-03-11 00:00:00+00:00,46.4191,1,2146,timestamp,0.7941758937252773,48.007451787450556,45.624924106274726,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2019-08-12 00:00:00+00:00,CSCO_EVT_20190812_000000_18,2019-08-09 00:00:00+00:00,47.242,-1,2252,timestamp,1.036961111506574,45.16807777698685,48.27896111150657,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2019-08-26 00:00:00+00:00,CSCO_EVT_20190826_000000_19,2019-08-23 00:00:00+00:00,42.5237,-1,2262,timestamp,1.263092906680367,39.997514186639265,43.78679290668037,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2019-11-15 00:00:00+00:00,CSCO_EVT_20191115_000000_20,2019-11-14 00:00:00+00:00,41.043,-1,2320,timestamp,0.9122690943972864,39.21846181120543,41.95526909439729,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2019-11-29 00:00:00+00:00,CSCO_EVT_20191129_000000_21,2019-11-27 00:00:00+00:00,41.1981,-1,2329,timestamp,0.778729942487364,39.64064011502527,41.97682994248736,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2020-01-14 00:00:00+00:00,CSCO_EVT_20200114_000000_22,2020-01-13 00:00:00+00:00,43.9946,1,2359,timestamp,0.7000376848908212,45.39467536978164,43.294562315109175,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2021-02-12 00:00:00+00:00,CSCO_EVT_20210212_000000_23,2021-02-11 00:00:00+00:00,45.0336,1,2632,timestamp,0.8773718685042399,46.78834373700848,44.15622813149576,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2021-08-10 00:00:00+00:00,CSCO_EVT_20210810_000000_24,2021-08-09 00:00:00+00:00,53.45,1,2755,timestamp,0.7256456143655177,54.90129122873104,52.724354385634484,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2022-01-10 00:00:00+00:00,CSCO_EVT_20220110_000000_25,2022-01-07 00:00:00+00:00,59.3604,1,2861,timestamp,1.1113245554619255,61.58304911092385,58.24907544453807,True,CSCO_1d_15y.parquet,CSCO_events.csv
csco,2022-05-06 00:00:00+00:00,CSCO_EVT_20220506_000000_26,2022-05-05 00:00:00+00:00,48.2633,-1,2942,timestamp,1.3512108304930839,45.56087833901383,49.61451083049308,True,CSCO_1d_15y.parquet,CSCO_events.csv
